id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,number_of_reviews_ltm
731575434826121780,Brand new 1 bedder condo cosy home 689,13736407,Helen,Sathon,13.71036,100.5213,Entire home/apt,1103,1,1,2022-10-22,0.44,3,1
726562266531347735,曼谷湄南河无敌超美一线河景公寓大皇宫郑王庙卧佛寺摩天轮夜市iconsiam商场暹罗广场四面佛,134974883,Yoyo,Bang Phlat,13.78666,100.49862,Entire home/apt,1100,10,2,2022-12-19,2.0,8,2
726666084999733015,"3min to BTS Rachadamri 80sqm large place, 16FL",458715536,Nc,Parthum Wan,13.73549,100.53854,Entire home/apt,2000,7,1,2022-12-01,1.0,9,1
726753778926909646,"E3 - Stylish 3 BR, Family Choice, Sukhumvit BTS!",123828822,Sara,Vadhana,13.72964,100.59012,Entire home/apt,3429,4,4,2022-11-26,1.35,22,4
731609444532377918,精品studio/rama9/无边泳池/新火车夜市/中国大使馆,20133201,Willam,Ratchathewi,13.75508,100.56424,Entire home/apt,1327,7,2,2022-12-19,2.0,33,2
731610025822909830,High floor 1-bedder condo with city view 716,13736407,Helen,Sathon,13.7101,100.5219,Entire home/apt,1103,1,7,2022-12-17,3.5,3,7
731613206256471300,Hotel standard 1-bedroom with pool 690,13736407,Helen,Sathon,13.7087,100.52157,Entire home/apt,1088,1,4,2022-11-20,1.76,3,4
726761664816509997,Near BTS | fast internet | swimming pool,44554036,Qiyuan,Phra Khanong,13.690595,100.6112547,Entire home/apt,500,4,4,2022-12-23,1.52,5,4
731742671080196782,Luxury 1BR bathtub sukhumvit 24,6598548,Amornsukh,Khlong Toei,13.724522416691,100.56492794305086,Entire home/apt,3200,7,1,2022-11-11,0.63,16,1
726990521738992577,New 2-bedrooms balcony 8mins walk to BTS Ekkamai,416592214,Boss,Khlong Toei,13.71397,100.58606,Entire home/apt,2393,1,2,2022-12-03,0.98,6,2
732150643048779765,BTS Nana/Night Life./Sukhumvit 11./Pool./No-window,460667273,Solitaire Bangkok,Vadhana,13.745166874979974,100.5574665423279,Private room,2000,1,5,2022-11-29,1.97,9,5
732158949604147689,Refinished Townhouse in Prime Downtown Sukhumvit,19540010,Jonathan,Khlong Toei,13.72553,100.56256,Entire home/apt,1173,2,3,2022-12-10,1.7,1,3
734479114510469649,Private Standard 1-bedroom near BTS Ratchathewi,484217989,Siam,Ratchathewi,13.75243,100.52991,Private room,2000,1,3,2022-12-04,1.67,3,3
727187440589106913,19F!Perfect location# Pool#Gym@Sukhumvit 24(953),312545246,Mike,Khlong Toei,13.72398,100.56605,Entire home/apt,2397,2,5,2022-11-28,2.0,49,5
734621093596270530,"(2B) 2Bdr friendly apt, easy BTS",49522927,Prin,Phaya Thai,13.76763,100.54061,Private room,1200,2,5,2022-11-28,2.0,4,5
736474535468664991,"Bangkok：Aspire Asoke-Ratchada,1室2厅1厨1卫,大使馆附近(59)",342113311,George,Din Daeng,13.76302,100.56137,Entire home/apt,666,120,1,2022-11-19,0.75,40,1
736492397038473710,Life Asok–Rama9 空中花园泳池健身房及共享空间 MRT:Phra Ram9 (43),342113311,George,Huai Khwang,13.75571,100.56942,Entire home/apt,969,60,1,2022-12-06,1.0,40,1
732171224039158895,BTS Nana./Night life/Sukhumvit 11/Pool/No-Window,460667273,Solitaire Bangkok,Vadhana,13.74513039942999,100.55744508465578,Private room,1657,1,11,2022-12-22,4.46,9,11
732219557994731070,City Condo - with amazing view,390319566,Freya,Ratchathewi,13.74982,100.55745,Entire home/apt,3500,7,4,2022-12-08,1.69,2,4
736572670939348740,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),52161947,Noons,Ratchathewi,13.7503317,100.5555379,Entire home/apt,2527,3,3,2022-11-30,1.41,99,3
736617512297587606,Chic Condo 1 bedroom apartment,196723966,Jess,Huai Khwang,13.74568,100.58295,Entire home/apt,1357,7,1,2022-11-02,0.53,1,1
740328931532427403,[长租特惠底价最短入住28天]rama9精品两居室/无边泳池/健身房/火车夜市/尚泰购物中心/mrt,264864968,Tricia,Huai Khwang,13.75433,100.56946,Entire home/apt,2380,28,1,2022-12-12,1.0,44,1
740330293674765993,[长租特惠底价最短入住30天]rama9精品两居室/无边泳池/尚泰购物中心/火车夜市/mrt/RCA,264864968,Tricia,Huai Khwang,13.75439,100.5695,Entire home/apt,2380,28,1,2022-11-20,0.77,44,1
736618636050639380,Near The Grand Palace/ASOK Station/Sukhumvit,201677068,Curry,Khlong Toei,13.7348564,100.5579603,Entire home/apt,1729,1,1,2022-10-30,0.5,228,1
740344294859880919,23F11#BTS Nana 5mins walk#Terminal 21#Nana&Max2ppl,178564839,Weeraya,Vadhana,13.74479,100.55769,Entire home/apt,2271,2,4,2022-12-23,2.22,35,4
740351822923089069,27F10#BTS Nana 5mins walk#Terminal 21#Nana&Max2ppl,178564839,Weeraya,Vadhana,13.74395,100.55587,Entire home/apt,2315,2,5,2022-12-12,2.34,35,5
736644113202903101,Relaxing Room New Furnishing No.2 (33/11),181931374,Kriangsit,Pra Wet,13.69125,100.64488,Private room,650,15,1,2022-12-07,1.0,4,1
740358466040474182,27F11#BTS Nana 5mins walk#Terminal 21#Nana&Max2ppl,178564839,Weeraya,Vadhana,13.74368,100.55724,Entire home/apt,2286,2,5,2022-12-17,2.38,35,5
736703570847651608,Khaosan DD Bangkok,31015834,Natha,Phra Nakhon,13.7601,100.4958,Private room,990,1,9,2022-12-13,3.91,18,9
740365298759250369,"Nice 2 bedrooms, 90 sqm - central area",434168399,Krittika,Khlong Toei,13.73624,100.55172,Private room,11000,1,1,2022-12-05,1.0,44,1
736861593669872653,Cozy studio/sky pool/ 5min from MRT Rama9,59925896,Arthur,Ratchathewi,13.7541882,100.5632693,Entire home/apt,1239,15,4,2022-11-25,1.97,2,4
740445706210999445,2-mrt rame9 400m-Infinity pool/gym/shopping mall,67585919,Summer,Huai Khwang,13.75434,100.5771,Entire home/apt,1375,15,1,2022-10-20,0.43,25,1
737138685726168823,3楼泳池景觀曼谷中心温馨一房公寓/临近bts asok/near terminal 21/双轨交汇,18699637,Wilson,Khlong Toei,13.73543,100.55904,Entire home/apt,1671,1,5,2022-11-24,2.14,29,5
740491593116818892,"Comfy lake view bed room, 34sqm - central area",434168399,Krittika,Khlong Toei,13.73349,100.55736,Entire home/apt,8143,1,1,2022-11-04,0.55,44,1
740493307688714449,- Hyde Sukhumvit 11 - Elegant Design - BTS NANA,62256771,Terry,Vadhana,13.74219,100.55692,Entire home/apt,1686,5,2,2022-12-07,1.76,28,2
737143779851416454,"Convenient transportation, near mrt 200 meters",190184541,Phueng,Bang Sue,13.81906473213961,100.53664069622756,Private room,480,3,3,2022-12-05,1.91,3,3
740573290691773993,Modern&Luxury 2BR Condo/Infinity pool@BTS/Silom,221642164,Mary,Sathon,13.72032,100.52694,Entire home/apt,7485,6,2,2022-11-23,1.33,21,2
740580879837044772,Modern&Luxury 2BR Condo/Infinity pool@BTS/Silom,221642164,Mary,Bang Rak,13.72211,100.52492,Entire home/apt,8717,6,2,2022-12-09,1.54,21,2
737267689479873270,GIRLS only hostel (4 Beds) in Khao San Rd b,483119696,The Locals,Phra Nakhon,13.7599493,100.4928178,Shared room,388,1,1,2022-11-08,0.59,10,1
