id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,number_of_reviews_ltm,recency,revenue_at_least,empty_listing,price_category
35016197,New!Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73584,100.55909,Entire home/apt,5143,1,66,2022-12-08,1.52,228,28,21,339438,0,Suite Class
4754686,1 bed apartment in the heart of the city,24533576,Mali,Khlong Toei,13.73763,100.55255,Entire home/apt,1500,3,66,2022-12-02,0.68,1,6,27,297000,0,Business Class
33885710,"Modern Luxury, Sky Pool, BTS Phrom Phong,Sukhumvit",221286452,Lek,Khlong Toei,13.72266,100.58067,Entire home/apt,1354,30,65,2022-12-25,1.48,4,13,4,2640300,0,Business Class
1625274,"Home Away from Home, Sukhumvit-Asoke",8641336,Ba-Wornpak (TAE),Khlong Toei,13.72752,100.55957,Entire home/apt,2000,2,65,2022-06-21,0.67,1,1,191,260000,0,First Class
19127100,FREE AIRPORT PICKUP@PHROM PHONG BTS/ASOK BTS,47320777,Mickey,Khlong Toei,13.72934,100.57093,Entire home/apt,1500,90,65,2022-05-29,1.01,4,2,214,8775000,0,Business Class
5185732,Condo at the Nest on Ploenchit,21471808,Steven,Khlong Toei,13.7417,100.5515,Entire home/apt,1400,30,65,2022-12-19,0.68,1,4,10,2730000,0,Business Class
23835175,"Rooftop pool, gym, luxury cozy 1BR  BTS phromphong",178797330,Xu,Khlong Toei,13.72423,100.56663,Entire home/apt,1801,14,65,2022-11-13,1.13,24,4,46,1638910,0,Business Class
28993949,Studio Service Apt (5 mins to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72699,100.5718,Entire home/apt,1350,2,64,2022-12-28,1.26,10,8,1,172800,0,Business Class
13804275,1BR Condominium @ Omni Tower Nana,42245609,Nana,Khlong Toei,13.73644,100.55403,Entire home/apt,1425,2,64,2022-11-20,0.83,1,1,39,182400,0,Business Class
38054547,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.736,100.55708,Entire home/apt,5143,1,64,2022-12-24,1.59,228,40,5,329152,0,Suite Class
22019184,Charming 2BedRM in Center of Bangkok,145425860,Jia-Yi,Khlong Toei,13.72635,100.56357,Entire home/apt,1801,2,63,2022-12-18,1.03,5,16,11,226926,0,Business Class
4756103,1min walk to BTS Onnut and malls,22713979,Anna,Khlong Toei,13.7062,100.60011,Entire home/apt,949,30,63,2022-04-25,0.65,3,2,248,1793610,0,Standard Class
30542201,Cozy 2 BR Apt. 10 mins to MRT Sirikit -3rd Fl,79722098,Nuan,Khlong Toei,13.71966,100.56447,Entire home/apt,1933,1,63,2022-12-12,1.28,7,22,17,121779,0,First Class
3532103,"Modern & spacious, center Bangkok, Ploenchit BTS",17781158,Pim,Khlong Toei,13.73701,100.55193,Entire home/apt,990,30,63,2019-08-05,0.66,1,0,1242,1871100,0,Standard Class
18396802,Studio for 2PAX: 1-Min from BTS Nana,3773805,Danai And BicGy,Khlong Toei,13.73937,100.55521,Entire home/apt,2470,2,63,2022-01-14,0.93,13,1,349,311220,0,First Class
19128399,Large 1 BR Service Apt (5 mins to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72638,100.57395,Entire home/apt,1800,1,63,2022-12-22,0.97,10,9,7,113400,0,Business Class
27150984,No.1 Duplex lounge 5m to BTS Asoke for Frns&Family,106351343,Cornerstone,Khlong Toei,13.73361,100.56317,Entire home/apt,3000,1,62,2020-07-01,1.16,4,0,911,186000,0,First Class
36184652,"Perfect 1B @Thonglor, Swimming  Pool中文服务",12464021,Rebecca,Khlong Toei,13.71777,100.57622,Entire home/apt,1000,8,62,2022-12-21,1.47,21,22,8,496000,0,Standard Class
17322536,DOOR STEP TO BTS ASOK. COZY 2 BEDROOM SUITES,37749512,LuxurySuitesAsia,Khlong Toei,13.73731,100.5591,Entire home/apt,4820,2,61,2022-12-02,0.86,14,24,27,588040,0,Suite Class
33324431,"Cozy room❤️ 2 King beds , BTS Asok&Nana,Sukhumvit",122363222,Chonny,Khlong Toei,13.73656,100.55813,Entire home/apt,1780,1,61,2022-12-01,1.34,19,7,28,108580,0,Business Class
43970585,【LARGE 2BR】0-min BTS ASOK ※ NETFLIX  ※ WIFI ※ POOL,30386490,N'Dee,Khlong Toei,13.73805,100.55898,Entire home/apt,4257,1,61,2022-12-23,2.03,23,56,6,259677,0,First Class
30476846,BTS ONNUT one bedroom for 3,210559448,Cora,Khlong Toei,13.70319,100.59253,Entire home/apt,100000,2,61,2020-06-01,1.24,6,0,941,12200000,0,Suite Class
40960854,F6.8/新房特惠/一房公寓/ 曼谷市中心/BTS Asok/MRT 素坤逸/ 免费无边泳池/GYM,235135484,Shin,Khlong Toei,13.73629,100.55873,Entire home/apt,1800,1,61,2022-12-09,1.66,21,31,20,109800,0,Business Class
31025787,"BTS Thonglo 通羅站-超長泳池健身房溫泉WIFI, Near 711,BIGC 한국어",192275946,Mei Chan,Khlong Toei,13.71986,100.57559,Entire home/apt,1316,1,61,2022-12-13,1.29,1,17,16,80276,0,Standard Class
13286234,★Charming★180° Surrounding Infinite Pool★49sqm★,62257044,Ludoping,Khlong Toei,13.7386,100.55779,Entire home/apt,1650,20,60,2022-12-14,0.75,56,9,15,1980000,0,Business Class
22742883,2BR for 3PAX: 1-Min from BTS Nana,3773805,Danai And BicGy,Khlong Toei,13.73937,100.55521,Entire home/apt,3900,2,60,2022-12-27,1.0,13,5,2,468000,0,First Class
31029786,Near The Grand Palace/ASOK Station/Sukhumvit#05,201677068,Curry,Khlong Toei,13.7351,100.55919,Entire home/apt,2057,1,60,2022-12-11,1.24,228,18,18,123420,0,First Class
31078012,Near The Grand Palace/ASOK Station/Sukhumvit#01,52161947,Noons,Khlong Toei,13.73615,100.55699,Entire home/apt,2057,1,60,2022-12-19,1.23,99,6,10,123420,0,First Class
48791654,2BR@Asok&Sukhumvit#Near Terminal 21&Nana#Max4(18),4385665,Yefeng,Khlong Toei,13.73646,100.55903,Entire home/apt,4499,1,59,2022-12-09,2.76,24,48,20,265441,0,Suite Class
33946905,Calm 2bed corner apt + sky pool in Prom Phong,420188,Baker,Khlong Toei,13.72754,100.56712,Entire home/apt,3300,4,59,2022-12-18,1.32,9,23,11,778800,0,First Class
38882562,曼谷素坤逸24豪华公寓/屋顶泳池.健身房/BTS彭蓬站.EM商场/T21商场/四面佛/暹罗百丽宫4,296659086,Summer,Khlong Toei,13.72481,100.56534,Entire home/apt,1714,2,59,2022-12-12,1.49,22,27,17,202252,0,Business Class
28167967,Cozy 1 BR Apt. 10 mins to MRT Sirikit  -1st Fl,79722098,Nuan,Khlong Toei,13.7197,100.56437,Entire home/apt,1490,1,58,2022-12-14,1.2,7,8,15,86420,0,Business Class
48556156,Weekly! CENTRAL +2 beds@BTS Asok&MRT SUKHUMVIT(19,4385665,Yefeng,Khlong Toei,13.73552,100.55888,Entire home/apt,3809,1,58,2022-12-14,2.68,24,45,15,220922,0,First Class
32881980,Studio room near Nana Skytrain Centre BKK 04,108026474,Orathai,Khlong Toei,13.73752,100.55331,Entire home/apt,1165,2,58,2022-11-26,1.27,4,13,33,135140,0,Standard Class
32352626,Rooftop pool gym luxury cozy studio Free Wifi @BTS,178797330,Xu,Khlong Toei,13.72569,100.56625,Entire home/apt,1736,1,58,2022-12-20,1.26,24,27,9,100688,0,Business Class
13650053,Pongo! A Peaceful Multicolors Space,5276255,Patisorn,Khlong Toei,13.72914,100.56709,Entire home/apt,2009,2,58,2018-05-24,0.73,2,0,1680,233044,0,First Class
53174351,3楼studio公寓/ 曼谷城市中心/出行便利/双轨交汇/靠近bts mrt/,18699637,Wilson,Khlong Toei,13.73488,100.5572,Entire home/apt,1714,1,57,2022-12-14,4.61,29,55,15,97698,0,Business Class
53240476,7楼精致studio公寓/曼谷城市中心/出行便利/靠近bts asoke站 mrt双轨交汇处/,18699637,Wilson,Khlong Toei,13.73669,100.55676,Entire home/apt,1800,2,57,2022-12-17,4.94,29,57,12,205200,0,Business Class
53156013,6th曼谷城市中心/45平双床四人公寓/出行便利/靠近bts mrt/度假首选,18699637,Wilson,Khlong Toei,13.73499,100.55875,Entire home/apt,1971,1,56,2022-12-25,4.14,29,53,4,110376,0,First Class
29175419,Private 2Bed/2Bath Apartment in the middle of city,127467502,Johnathan,Khlong Toei,13.72673,100.56274,Entire home/apt,1400,5,56,2022-04-23,1.13,4,4,250,392000,0,Business Class
39259609,Near The Grand Palace/ASOK Station/Sukhumvit#01,201677068,Curry,Khlong Toei,13.73614,100.55888,Entire home/apt,2243,1,56,2022-12-13,1.44,228,36,16,125608,0,First Class
46273882,New! Gateway/ Bangkok University 1BR 2PPL near BTS,341188013,Kara,Khlong Toei,13.71806,100.5845,Entire home/apt,2099,1,56,2022-11-29,2.22,32,32,30,117544,0,First Class
28993262,Full Service Apt (5 mins to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72628,100.57312,Entire home/apt,1490,2,56,2022-12-07,1.1,10,4,22,166880,0,Business Class
38730953,"Luxury 1B @Thonglor, Swimming  Pool中文服务",12464021,Rebecca,Khlong Toei,13.71777,100.57622,Entire home/apt,1000,8,55,2022-11-13,1.38,21,17,46,440000,0,Standard Class
20985092,A perfect stay for big family!,146084647,Sal,Khlong Toei,13.70633,100.59776,Entire home/apt,5500,1,55,2022-12-12,1.23,1,15,17,302500,0,Suite Class
9766252,A cozy apartment 37 sqm.Sukumvit 26,27657272,Beau,Khlong Toei,13.72572,100.56979,Entire home/apt,1700,7,55,2022-12-17,0.65,1,8,12,654500,0,Business Class
43532242,T6 31 New​Luxury​ BTS​ Phromphong​near,347302995,Sophia,Khlong Toei,13.72474,100.56461,Entire home/apt,1344,1,55,2022-12-06,1.79,39,44,23,73920,0,Business Class
31983299,★Lovely Studio★BTS Asok/MRT Sukhumvit/Terminal 21★,62257044,Ludoping,Khlong Toei,13.73598,100.55756,Entire home/apt,1621,5,54,2022-12-13,1.15,56,22,16,437670,0,Business Class
27521119,"Deluxe 51sqm,3min to BTS,Sky Bar,Price Negotiable",144721283,Marffew,Khlong Toei,13.71522,100.59029,Entire home/apt,1247,30,53,2022-10-17,0.99,1,6,73,1982730,0,Standard Class
45320497,Near The Grand Palace/ASOK Station/Sukhumvit,341188013,Kara,Khlong Toei,13.73514,100.55855,Entire home/apt,2057,1,53,2022-12-24,2.09,32,31,5,109021,0,First Class
46042820,1bed @bts thonglo big pool,67585919,Summer,Khlong Toei,13.717,100.57527,Entire home/apt,1581,3,53,2022-09-01,2.18,25,44,119,251379,0,Business Class
32348938,Rooftop pool gym luxury cozy oneBR 100M near BTS,178797330,Xu,Khlong Toei,13.72591,100.5648,Entire home/apt,2073,1,53,2022-12-04,1.15,24,13,25,109869,0,First Class
33768929,"Stunning Sky Pool,1 BR, BTS Phrom Phong, Sukhumvit",122363222,Chonny,Khlong Toei,13.72544,100.56559,Entire home/apt,1700,2,52,2022-12-17,1.15,19,11,12,176800,0,Business Class
32418333,EveRyDaY SUKHUMVIT 22-24 PHROMPHONG CLOUD POOL*,24732047,EveRyDaY Is A HoLidAy,Khlong Toei,13.72544,100.56622,Entire home/apt,1071,3,52,2020-02-21,1.12,6,0,1042,167076,0,Standard Class
32169750,P7: SKV24/Downtown/BTS Phrompong/FreeWifi/Pool&Gym,156439429,Matt,Khlong Toei,13.72434,100.56657,Entire home/apt,1819,2,51,2022-12-22,1.08,3,22,7,185538,0,Business Class
48791935,Weekly・2BR@Asok&Sukhumvit#Near Terminal 21&Nana,4385665,Yefeng,Khlong Toei,13.7355,100.55911,Entire home/apt,4586,1,50,2022-12-11,2.48,24,37,18,229300,0,Suite Class
21636890,King Bed 2min to BTS with SkyBar/Pool/Gym/Jacuzzi,20111956,Snowing,Khlong Toei,13.7113,100.59679,Entire home/apt,1697,21,50,2022-10-01,0.81,1,1,89,1781850,0,Business Class
32118803,Hide&Seek Hometel Rustic Boutique Loft Apartment,239469095,Hide And Seek Hometel,Khlong Toei,13.71484,100.59117,Entire home/apt,2326,1,50,2022-12-22,1.06,8,11,7,116300,0,First Class
48137831,Monthly! CENTRAL+2 beds@BTS Asok&MRT SUKHUMVIT(07),4385665,Yefeng,Khlong Toei,13.7374,100.5591,Entire home/apt,3780,1,50,2022-12-27,2.24,24,40,2,189000,0,First Class
560439068163939717,"NEW: 5min BTS Asok - 1B1B, Cozy, Spacious 2",441917899,Pimboon,Khlong Toei,13.734767,100.56266,Entire home/apt,2214,2,50,2022-12-23,4.84,7,50,6,221400,0,First Class
46251202,New! Gateway/ Bangkok University 1BR 2PPL near BTS,52161947,Noons,Khlong Toei,13.71816,100.58469,Entire home/apt,1956,1,50,2022-12-05,2.07,99,36,24,97800,0,First Class
29292546,"30. Big Suite PARK ORIGIN, BTS Phromphong,EMPORIUM",47324488,Tony,Khlong Toei,13.72475,100.56813,Entire home/apt,1371,1,49,2022-12-20,0.96,34,9,9,67179,0,Business Class
48556235,Monthly・CENTRAL BANGKOK@BTS Asok&MRT SUKHUMVIT,4385665,Yefeng,Khlong Toei,13.73641,100.55902,Entire home/apt,2466,1,49,2022-12-14,2.32,24,32,15,120834,0,First Class
507483048869347200,"HappyZleepy9_1 mins to Nana BTS,WiFi speed 500 Mbs",35082871,Ed,Khlong Toei,13.74129,100.55388,Entire home/apt,1591,1,49,2022-12-08,3.95,33,46,21,77959,0,Business Class
7014697,"2BR, BTS Promphong, Sukhumvit 24",27532896,May,Khlong Toei,13.72851,100.56875,Entire home/apt,5017,2,49,2022-12-08,0.54,1,12,21,491666,0,Suite Class
40278756,N.105 l 39 SQM studio suite next to Novotel Hotel,256916551,Pooh,Khlong Toei,13.74129,100.55309,Entire home/apt,1400,1,48,2022-11-29,1.28,3,15,30,67200,0,Business Class
31270368,"Luxury Condo BTS Onnut,Pool,AC,WIFI",49399015,Jonathan,Khlong Toei,13.70431,100.59708,Entire home/apt,800,7,48,2022-11-30,1.02,1,12,29,268800,0,Standard Class
41754287,F31 豪华单间/曼谷市中心/双轨交汇/轻轨ASOK/ 地铁 素空逸/T21商场/免费网红泳池,235135484,Shin,Khlong Toei,13.73674,100.55898,Entire home/apt,2000,1,48,2022-12-11,1.35,21,38,18,96000,0,First Class
33576664,"Trendy room, Bts Phrom Phong, Sukhumvit",122363222,Chonny,Khlong Toei,13.72544,100.5656,Entire home/apt,1700,2,48,2022-07-24,1.06,19,2,158,163200,0,Business Class
48556323,Monthly・CENTRAL BANGKOK@BTS Asok&MRT SUKHUMVIT,4385665,Yefeng,Khlong Toei,13.7374,100.55879,Entire home/apt,2415,1,48,2022-12-23,2.22,24,35,6,115920,0,First Class
34214260,-Elegant 1BR-BTS Asok/MRT Sukhumvit-Terminal 21,62257044,Ludoping,Khlong Toei,13.73523,100.55746,Entire home/apt,1870,5,48,2022-12-11,1.08,56,20,18,448800,0,Business Class
51854776,Monthly!2BR@Asok&Sukhumvit#Near Terminal 21#Max6,4385665,Yefeng,Khlong Toei,13.73705,100.55736,Entire home/apt,5277,1,48,2022-12-23,3.14,24,43,6,253296,0,Suite Class
37612925,Service Apt Sukhumvit 30 (500m. to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72765,100.57155,Entire home/apt,1350,2,48,2022-11-30,1.21,10,30,29,129600,0,Business Class
34191830,★Luxurious 1BR★BTS Asok/MRT Sukhumvit★Terminal 21,62257044,Ludoping,Khlong Toei,13.73559,100.55884,Entire home/apt,1839,5,48,2022-12-10,1.08,56,33,19,441360,0,Business Class
25220529,No.4 Duplex Lounge 5m to BTS Asoke for Frns&Family,106351343,Cornerstone,Khlong Toei,13.73365,100.56437,Entire home/apt,6031,1,48,2022-12-05,0.92,4,11,24,289488,0,Suite Class
547013907258668921,"NEW: 5min BTS Asok - 1B1B, Cozy, Spacious 1",441917899,Pimboon,Khlong Toei,13.734767,100.56266,Entire home/apt,2286,2,47,2022-12-21,4.45,7,47,8,214884,0,First Class
30779533,City Center/Shopping/BTS Phrom Phong/娱乐商务全能贵妇商场,220955697,Fai,Khlong Toei,13.7264,100.56862,Entire home/apt,900,28,47,2022-10-01,0.97,1,4,89,1184400,0,Standard Class
566184885757913031,Bangkok Nest ※ 5min ASOK ※ Skypool ※ Netflix ※ LED,30386490,N'Dee,Khlong Toei,13.73821,100.55784,Entire home/apt,3226,1,47,2022-12-23,4.78,23,47,6,151622,0,First Class
30058673,2 bedrooms 2 bathrooms literally at ThonglorBTS,857963,Nadia,Khlong Toei,13.72365,100.57725,Entire home/apt,2271,3,47,2022-12-26,0.95,1,11,3,320211,0,First Class
15735545,50 m. walk to BTS / Sukhumvit (Asok) prime area.,93699685,Poonrit,Khlong Toei,13.73518,100.55965,Entire home/apt,1258,30,47,2022-11-27,0.63,3,9,32,1773780,0,Standard Class
544667941919734279,"【BANGKOK 2BR】near BTS ASOK, Smart TV, Free Netflix",30386490,N'Dee,Khlong Toei,13.7386,100.55794,Entire home/apt,4851,1,47,2022-12-20,4.22,23,47,9,227997,0,Suite Class
38788595,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~1,296659086,Summer,Khlong Toei,13.72654,100.56693,Entire home/apt,1522,2,46,2022-12-25,1.16,22,22,4,140024,0,Business Class
39454291,SuperHost 2BR Sukhumvit BTS Nana 5min 200MBPS Wifi,11412655,Ant,Khlong Toei,13.7376,100.55348,Entire home/apt,3700,1,46,2022-12-20,1.21,1,32,9,170200,0,First Class
33414085,★Stylish 1BR★BTS Asok/MRT Sukhumvit★Terminal 21★,62257044,Ludoping,Khlong Toei,13.73816,100.55685,Entire home/apt,1840,5,46,2022-11-18,1.02,56,21,41,423200,0,Business Class
33648875,The Urban Oasis of Thonglor,261952180,Matt,Khlong Toei,13.7214,100.57303,Entire home/apt,1000,3,46,2022-12-14,1.02,4,28,15,138000,0,Standard Class
30031638,Bangkok New Condo#Pool#Gym#BTS  0N NUT,97397240,Lily,Khlong Toei,13.70568,100.59565,Entire home/apt,700,28,46,2020-05-14,0.96,11,0,959,901600,0,Standard Class
33480669,Sukhumvit 50 酒店式公寓one bedroom BTS onnut,207453281,Hua,Khlong Toei,13.704985,100.600471,Entire home/apt,843,2,45,2022-12-04,0.99,20,17,25,75870,0,Standard Class
556001634880714775,"NEW: 5 min BTS Asok - Studio, Stylish, Comfy (N)",441917899,Pimboon,Khlong Toei,13.734767,100.56266,Entire home/apt,1514,1,45,2022-12-23,4.26,7,45,6,68130,0,Business Class
24046017,Luxurious 1BR for 2PAX: 1-Min from BTS Nana,3773805,Danai And BicGy,Khlong Toei,13.73937,100.55521,Entire home/apt,3380,2,45,2022-12-14,0.79,13,6,15,304200,0,First Class
50532164,Monthly! 7F100m2~!2BR Sukhumvit#Terminal 21#3Beds,4385665,Yefeng,Khlong Toei,13.7369,100.55898,Entire home/apt,7830,1,44,2022-12-15,2.43,24,37,14,344520,0,Suite Class
46055241,Near The Grand Palace/ASOK Station/Sukhumvit,52161947,Noons,Khlong Toei,13.73681,100.55891,Entire home/apt,1971,1,44,2022-12-10,1.84,99,19,19,86724,0,First Class
7836927,One BR. 50sqm (Sukhumvit 4),14461657,Mind,Khlong Toei,13.73486,100.55336,Entire home/apt,1886,2,44,2022-11-20,0.51,5,6,39,165968,0,Business Class
33283071,Resort life in heart of Sukhumvit 10min walk BTS,250645419,Gregory,Khlong Toei,13.71763,100.57745,Entire home/apt,2500,3,44,2022-12-12,0.99,2,9,17,330000,0,First Class
3399974,"1Bedroom,1min to BTS Onnut skytrain++late checkout",17149199,Su,Khlong Toei,13.70527,100.60015,Entire home/apt,1108,14,44,2022-08-22,0.45,1,1,129,682528,0,Standard Class
39430492,Near The Grand Palace/ASOK Station/Sukhumvit,52161947,Noons,Khlong Toei,13.73561,100.55693,Entire home/apt,2293,1,44,2022-12-04,1.13,99,18,25,100892,0,First Class
23114016,New room BTS Ekamai-SkyTrain - 5 mins walk-Top Fl,167689013,Lily,Khlong Toei,13.715,100.58219,Entire home/apt,669,1,44,2022-12-25,0.75,2,11,4,29436,0,Standard Class
47835243,SALE!!Near The Grand Palace/ASOK Station/Sukhumvit,52161947,Noons,Khlong Toei,13.73688,100.5573,Entire home/apt,1971,1,44,2022-12-02,1.95,99,30,27,86724,0,First Class
13874083,Suited@Sukhumvit soi 24 (near BTS),81973910,Bung,Khlong Toei,13.72358,100.5653,Entire home/apt,1500,28,44,2022-12-11,0.57,1,4,18,1848000,0,Business Class
597463929741705763,"【NEW! 2-bedrooms】 5min BTS Asok, Skypool, Netflix",30386490,N'Dee,Khlong Toei,13.73792,100.55768,Entire home/apt,5429,1,44,2022-12-22,5.12,23,44,7,238876,0,Suite Class
603428340585556404,"NEW: 5 min BTS Asok - Studio, Stylish, Comfy (D)",441917899,Pimboon,Khlong Toei,13.734767,100.56266,Entire home/apt,1600,1,44,2022-12-19,5.14,7,44,10,70400,0,Business Class
5969642,"Cozy apartment, heart of Bangkok!",10061428,Wipawe,Khlong Toei,13.72774,100.5703,Entire home/apt,1197,28,43,2022-08-25,0.47,2,4,126,1441188,0,Standard Class
17352121,2Bedrooms Suites 20steps to Terminal 21 & Asok BTS,37749512,LuxurySuitesAsia,Khlong Toei,13.73754,100.559,Entire home/apt,6877,1,43,2022-08-21,0.61,14,2,130,295711,0,Suite Class
36611486,New!Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73577,100.55892,Entire home/apt,3086,1,43,2022-12-11,1.04,228,27,18,132698,0,First Class
51154754,2-BTS Thong Lo free swimming pool and gym,402093105,Hi Gravity,Khlong Toei,13.71653,100.57684,Entire home/apt,1581,7,43,2022-10-25,2.63,45,41,65,475881,0,Business Class
544663715384055935,"【ASOK STUDIO】5min BTS, POOL, WIFI, Desk, Netflix",30386490,N'Dee,Khlong Toei,13.73653,100.5594,Entire home/apt,2509,1,43,2022-12-27,3.83,23,43,2,107887,0,First Class
50529325,New Open! CENTRAL BANGKOK @BTS Asok&MRT SUKHUMVIT,4385665,Yefeng,Khlong Toei,13.73739,100.55908,Entire home/apt,3700,1,43,2022-12-24,2.38,24,38,5,159100,0,First Class
40524010,Luxury 3bedroom Suites at BTS Thonglo,37749512,LuxurySuitesAsia,Khlong Toei,13.722522735595703,100.57530975341795,Entire home/apt,8006,2,43,2022-11-29,1.19,14,20,30,688516,0,Suite Class
33543993,EveRyDaY SUKHUMVIT 22-24 PHROMPHONG CLOUD POOL**,24732047,EveRyDaY Is A HoLidAy,Khlong Toei,13.72431,100.56577,Entire home/apt,1190,1,43,2020-03-17,0.95,6,0,1017,51170,0,Standard Class
28025470,"3BR Condo@Omni, BTS Nana",13608306,Aigul,Khlong Toei,13.73754,100.55321,Entire home/apt,3707,2,42,2022-12-27,0.82,1,11,2,311388,0,First Class
25523792,1 BR Service Apt.  (5 mins to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72704,100.57166,Entire home/apt,1600,2,42,2022-12-25,0.84,10,11,4,134400,0,Business Class
32278770,Rooftop pool gym luxury cozy condo  BTSphromphong,178797330,Xu,Khlong Toei,13.72551,100.5662,Entire home/apt,1657,14,42,2022-12-18,0.89,24,7,11,974316,0,Business Class
32517006,Hide&Seek#8/ Hunter Lodge/Sukhumvit Rd./20 mtr BTS,239469095,Hide And Seek Hometel,Khlong Toei,13.71481,100.59119,Entire home/apt,2379,1,42,2022-12-04,0.9,8,5,25,99918,0,First Class
46057502,Near The Grand Palace/ASOK Station/Sukhumvit,314945555,Nana,Khlong Toei,13.73567,100.55713,Entire home/apt,1879,1,42,2022-12-06,1.72,49,20,23,78918,0,Business Class
22455119,"25% Off 2 Beds Bangkok City Remarkable Choice, BTS",19266319,Alex,Khlong Toei,13.71182,100.59237,Entire home/apt,1363,30,41,2020-12-04,0.68,36,0,755,1676490,0,Business Class
25266121,3 BD - Luxury Thai Pool Villa in Sukumvit 24,8336931,Tontrakun,Khlong Toei,13.72076,100.56511,Entire home/apt,17886,365,41,2022-10-31,0.74,3,6,59,267663990,0,Suite Class
